grid_id,経度,緯度,市役所からの距離_m,DEM地表種別,標高_m,最近接河川,河川からの距離_m,内水浸水ランク,内水想定浸水深,外水浸水ランク_num,外水想定浸水深,最大ランク河川
2420,132.4549117,34.3794103,651.9,地表面,0.64,元安川,294.0,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2421,132.4548981,34.3798608,602.1,地表面,0.54,元安川,309.7,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2422,132.4548844,34.3803113,552.3,地表面,1.04,元安川,325.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2423,132.4548708,34.3807618,502.5,地表面,1.64,元安川,342.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2424,132.4548572,34.3812122,452.8,地表面,1.94,元安川,356.7,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2425,132.4548435,34.3816627,403.1,地表面,0.74,元安川,370.1,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2426,132.4548299,34.3821132,353.6,地表面,0.64,元安川,377.8,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2427,132.4548163,34.3825636,304.1,地表面,0.74,元安川,381.0,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2428,132.4548026,34.3830141,255.0,地表面,0.84,元安川,385.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2429,132.454789,34.3834646,206.2,地表面,1.14,元安川,390.5,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2430,132.4547753,34.3839151,158.1,地表面,1.34,元安川,399.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2431,132.4547617,34.3843655,111.8,地表面,1.34,元安川,410.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2432,132.4547481,34.384816,70.7,地表面,2.24,元安川,423.6,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2433,132.4547344,34.3852665,50.0,地表面,2.24,元安川,435.3,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2434,132.4547208,34.3857169,70.7,地表面,2.24,元安川,421.2,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2435,132.4547071,34.3861674,111.8,地表面,1.74,元安川,393.5,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2436,132.4546935,34.3866179,158.1,地表面,1.84,元安川,360.3,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2437,132.4546799,34.3870684,206.2,地表面,1.74,元安川,324.8,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2438,132.4546662,34.3875188,255.0,地表面,1.64,元安川,281.6,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2439,132.4546526,34.3879693,304.1,地表面,1.34,元安川,240.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2440,132.4546389,34.3884198,353.6,地表面,1.54,元安川,200.9,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2441,132.4546253,34.3888702,403.1,地表面,2.04,元安川,165.8,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2442,132.4546116,34.3893207,452.8,地表面,2.44,元安川,133.4,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2443,132.454598,34.3897712,502.5,地表面,2.54,元安川,104.1,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2444,132.4545843,34.3902217,552.3,地表面,4.44,元安川,77.0,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2445,132.4545707,34.3906721,602.1,地表面,4.44,元安川,56.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2446,132.4545571,34.3911226,651.9,地表面,3.74,元安川,41.8,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2447,132.4545434,34.3915731,701.8,内水面,0.44,元安川,30.9,00,想定区域外,0,想定区域外,
2448,132.4545298,34.3920235,751.7,内水面,0.44,元安川,22.1,00,想定区域外,0,想定区域外,
2449,132.4545161,34.392474,801.6,内水面,0.44,元安川,18.0,00,想定区域外,0,想定区域外,
2450,132.4545025,34.3929245,851.5,内水面,0.44,元安川,21.1,00,想定区域外,0,想定区域外,
2451,132.4544888,34.3933749,901.4,内水面,0.54,元安川,31.1,00,想定区域外,0,想定区域外,
2452,132.4544752,34.3938254,951.3,地表面,3.74,元安川,49.6,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2453,132.4544615,34.3942759,1001.2,地表面,3.64,元安川,74.4,01,0.01～0.19m,3,3.0～5.0m未満,太田川・旧太田川
2454,132.4544479,34.3947264,1051.2,地表面,3.74,元安川,94.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2455,132.4544342,34.3951768,1101.1,地表面,4.04,元安川,115.5,00,想定区域外,3,3.0～5.0m未満,太田川・旧太田川
2456,132.4544206,34.3956273,1151.1,地表面,3.24,元安川,133.6,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2457,132.4544069,34.3960778,1201.0,地表面,2.94,元安川,147.3,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2458,132.4543933,34.3965282,1251.0,地表面,2.64,元安川,161.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2459,132.4543796,34.3969787,1301.0,地表面,2.94,旧太田川,167.2,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2460,132.454366,34.3974292,1350.9,地表面,2.64,旧太田川,165.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2461,132.4543523,34.3978797,1400.9,地表面,3.14,旧太田川,167.8,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2462,132.4543387,34.3983301,1450.9,地表面,2.64,旧太田川,170.3,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2463,132.454325,34.3987806,1500.8,地表面,2.84,旧太田川,174.4,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2464,132.4543114,34.3992311,1550.8,地表面,2.74,旧太田川,181.5,03,0.50～0.99m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2465,132.4542977,34.3996815,1600.8,地表面,3.04,旧太田川,190.0,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2466,132.4542841,34.400132,1650.8,地表面,3.04,旧太田川,199.6,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2467,132.4542704,34.4005825,1700.7,地表面,3.04,旧太田川,212.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2468,132.4542568,34.4010329,1750.7,地表面,4.54,旧太田川,230.1,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2469,132.4542431,34.4014834,1800.7,地表面,5.24,旧太田川,249.8,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2470,132.4542295,34.4019339,1850.7,地表面,5.24,旧太田川,273.6,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2471,132.4542158,34.4023844,1900.7,地表面,3.84,旧太田川,291.1,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2472,132.4542022,34.4028348,1950.6,地表面,3.84,旧太田川,269.8,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2473,132.4558231,34.3672589,2000.0,内水面,0.24,元安川,70.4,00,想定区域外,0,想定区域外,
2474,132.4558094,34.3677094,1950.0,内水面,0.24,元安川,75.4,00,想定区域外,0,想定区域外,
2475,132.4557958,34.3681598,1900.0,内水面,0.24,元安川,81.0,00,想定区域外,0,想定区域外,
2476,132.4557822,34.3686103,1850.0,内水面,0.24,元安川,86.9,00,想定区域外,0,想定区域外,
2477,132.4557686,34.3690608,1800.0,内水面,0.24,元安川,93.6,00,想定区域外,0,想定区域外,
2478,132.4557549,34.3695112,1750.0,内水面,0.24,元安川,103.7,00,想定区域外,0,想定区域外,
2479,132.4557413,34.3699617,1700.0,地表面,0.64,元安川,116.2,00,想定区域外,0,想定区域外,
2480,132.4557277,34.3704122,1650.0,地表面,3.34,元安川,129.5,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2481,132.455714,34.3708627,1600.0,地表面,5.44,元安川,142.9,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2482,132.4557004,34.3713131,1550.0,地表面,3.24,元安川,155.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2483,132.4556868,34.3717636,1500.0,地表面,2.34,元安川,168.6,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2484,132.4556732,34.3722141,1450.0,地表面,0.64,元安川,181.4,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2485,132.4556595,34.3726646,1400.0,地表面,1.14,元安川,191.9,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2486,132.4556459,34.373115,1350.0,地表面,2.04,元安川,201.4,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2487,132.4556323,34.3735655,1300.0,地表面,1.34,元安川,210.9,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2488,132.4556186,34.374016,1250.0,地表面,0.74,元安川,218.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2489,132.455605,34.3744664,1200.0,地表面,0.74,元安川,225.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2490,132.4555914,34.3749169,1150.0,地表面,0.64,元安川,232.0,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2491,132.4555777,34.3753674,1100.0,地表面,1.14,元安川,240.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2492,132.4555641,34.3758179,1050.0,地表面,1.24,元安川,249.5,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2493,132.4555505,34.3762683,1000.0,地表面,1.04,元安川,259.0,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2494,132.4555368,34.3767188,950.0,地表面,0.94,元安川,269.7,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2495,132.4555232,34.3771693,900.0,地表面,0.64,元安川,281.6,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2496,132.4555096,34.3776198,850.0,地表面,0.84,元安川,293.6,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2497,132.4554959,34.3780702,800.0,地表面,0.94,元安川,305.6,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2498,132.4554823,34.3785207,750.0,地表面,0.54,元安川,317.7,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2499,132.4554687,34.3789712,700.0,地表面,0.54,元安川,330.1,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2500,132.455455,34.3794216,650.0,地表面,0.94,元安川,342.4,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2501,132.4554414,34.3798721,600.0,地表面,1.24,元安川,357.0,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2502,132.4554278,34.3803226,550.0,地表面,0.54,元安川,373.2,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2503,132.4554141,34.3807731,500.0,地表面,0.84,元安川,389.4,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2504,132.4554005,34.3812235,450.0,地表面,0.64,元安川,404.9,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2505,132.4553869,34.381674,400.0,地表面,0.74,元安川,418.3,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2506,132.4553732,34.3821245,350.0,地表面,1.04,元安川,427.7,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2507,132.4553596,34.3825749,300.0,地表面,1.04,元安川,430.9,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2508,132.455346,34.3830254,250.0,地表面,0.94,元安川,434.9,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2509,132.4553323,34.3834759,200.0,地表面,0.74,元安川,440.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2510,132.4553187,34.3839264,150.0,地表面,0.94,元安川,447.9,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2511,132.4553051,34.3843768,100.0,地表面,1.54,元安川,459.0,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2512,132.4552914,34.3848273,50.0,地表面,1.94,元安川,471.5,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2513,132.4552778,34.3852778,0.0,地表面,2.94,元安川,483.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2514,132.4552641,34.3857282,50.0,地表面,1.64,元安川,464.1,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2515,132.4552505,34.3861787,100.0,地表面,1.24,元安川,430.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2516,132.4552369,34.3866292,150.0,地表面,1.54,元安川,393.0,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2517,132.4552232,34.3870797,200.0,地表面,1.74,元安川,350.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2518,132.4552096,34.3875301,250.0,地表面,1.64,元安川,310.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2519,132.4551959,34.3879806,300.0,地表面,1.84,元安川,271.5,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2520,132.4551823,34.3884311,350.0,地表面,1.74,元安川,236.4,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2521,132.4551687,34.3888815,400.0,地表面,2.04,元安川,203.4,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2522,132.455155,34.389332,450.0,地表面,2.04,元安川,173.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2523,132.4551414,34.3897825,500.0,地表面,3.04,元安川,144.8,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2524,132.4551277,34.390233,550.0,地表面,2.94,元安川,121.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2525,132.4551141,34.3906834,600.0,地表面,2.94,元安川,104.1,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2526,132.4551005,34.3911339,650.0,地表面,2.74,元安川,90.6,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
2527,132.4550868,34.3915844,700.0,地表面,2.44,元安川,79.8,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2528,132.4550732,34.3920348,750.0,地表面,2.84,元安川,71.8,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2529,132.4550595,34.3924853,800.0,地表面,3.24,元安川,67.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2530,132.4550459,34.3929358,850.0,地表面,3.44,元安川,70.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2531,132.4550322,34.3933863,900.0,地表面,3.34,元安川,79.0,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2532,132.4550186,34.3938367,950.0,地表面,3.64,元安川,95.3,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
2533,132.455005,34.3942872,1000.0,地表面,3.44,元安川,117.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2534,132.4549913,34.3947377,1050.0,地表面,3.74,元安川,140.5,00,想定区域外,3,3.0～5.0m未満,太田川・旧太田川
2535,132.4549777,34.3951881,1100.0,地表面,3.74,元安川,161.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2536,132.454964,34.3956386,1150.0,地表面,2.84,元安川,181.6,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2537,132.4549504,34.3960891,1200.0,地表面,2.84,元安川,195.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2538,132.4549367,34.3965396,1250.0,地表面,2.54,元安川,209.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2539,132.4549231,34.39699,1300.0,地表面,3.24,旧太田川,217.1,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2540,132.4549094,34.3974405,1350.0,地表面,3.04,旧太田川,215.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2541,132.4548958,34.397891,1400.0,地表面,2.54,旧太田川,217.7,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
2542,132.4548821,34.3983414,1450.0,地表面,3.14,旧太田川,220.2,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2543,132.4548685,34.3987919,1500.0,地表面,3.34,旧太田川,223.9,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2544,132.4548549,34.3992424,1550.0,地表面,4.04,旧太田川,231.0,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2545,132.4548412,34.3996928,1600.0,地表面,4.34,旧太田川,239.3,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2546,132.4548276,34.4001433,1650.0,地表面,2.94,旧太田川,248.2,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2547,132.4548139,34.4005938,1700.0,地表面,3.74,旧太田川,260.4,01,0.01～0.19m,4,5.0～10.0m未満,元安川・太田川・旧太田川
2548,132.4548003,34.4010443,1750.0,地表面,4.44,旧太田川,276.3,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2549,132.4547866,34.4014947,1800.0,地表面,4.54,旧太田川,295.4,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
2550,132.454773,34.4019452,1850.0,地表面,4.64,旧太田川,317.3,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
